empleado_id,fecha_respuesta,edad,genero,departamento,antiguedad_empresa,nivel_estudios,frecuencia_uso_ia,herramientas_ia_utilizadas,nivel_integracion_ia,tipo_formacion_recibida,indice_motivacion,indice_desarrollo_talento,indice_autoeficacia,indice_experiencia_aprendizaje,indice_aceptacion_ia,p1_utilizo_ia_para_aprendizaje,p2_ia_facilita_mi_aprendizaje,p3_motivado_participar_formacion,p4_interes_desarrollar_competencias,p5_formacion_contribuye_crecimiento,p6_mejoro_habilidades_laborales,p7_confianza_afrontar_retos,p8_preparado_aplicar_conocimientos,p9_confio_uso_ia_aprendizaje,p10_ia_util_desarrollo_profesional,comentarios_experiencia_ia,sugerencias_mejora
EMP_0077,2026-02-05 20:49:23,40,Hombre,Tecnología,Más de 10 años,Máster,3,ChatGPT/Claude,3,Udemy,4.93,3.66,4.53,4.41,4.36,4,4,5,6,5,3,5,4,4,5,Me sirve para obtener una primera aproximación a temas nuevos.,Análisis de estilo de aprendizaje personalizado con IA.
EMP_0078,2026-02-09 20:49:23,25,Mujer,RRHH,Menos de 1 año,Grado/Licenciatura,2,Asistentes de código,1,"Formación interna, Soft skills, Formación técnica",2.57,3.61,3.8,3.24,3.54,3,3,2,3,4,3,4,3,3,3,No confío en que la IA entienda las particularidades de mi sector.,Recomendaciones de networking basadas en IA.
EMP_0079,2026-02-14 20:49:23,30,Hombre,Producto,1-3 años,Doctorado,3,"ChatGPT/Claude, Copilot/GitHub Copilot",3,"Udemy, Formación técnica",4.52,3.88,4.64,4.06,4.25,4,4,4,5,4,4,5,5,4,5,Combino lo que aprendo con IA con otras fuentes para visión completa.,Generador de planes de desarrollo individual con IA.
EMP_0080,2026-01-21 20:49:23,25,Mujer,Finanzas,Más de 10 años,Grado/Licenciatura,3,Ninguna,2,"Soft skills, Formación técnica",3.98,4.1,3.77,4.8,4.39,4,4,4,5,4,4,4,4,4,5,Es útil pero me preocupa volverme dependiente de ella para aprender.,Acceso a GPT-4 y modelos avanzados para casos complejos.
EMP_0081,2026-02-10 20:49:23,42,Mujer,Tecnología,5-10 años,Máster,1,"ChatGPT/Claude, Asistentes de código",1,"Formación interna, Soft skills",2.63,2.75,2.73,2.38,2.04,2,2,3,3,3,3,3,3,2,2,Me siento más seguro con metodologías de formación establecidas.,Integración con GitHub para programadores.
EMP_0082,2026-02-14 20:49:23,35,Hombre,Tecnología,5-10 años,Grado/Licenciatura,1,Ninguna,1,Soft skills,2,3.07,3.09,2.29,2.26,2,2,2,2,3,3,3,3,2,2,Creo que el aprendizaje efectivo requiere esfuerzo y dedicación personal.,Asistente para preparación de certificaciones profesionales.
EMP_0083,2026-02-17 20:49:23,30,Hombre,RRHH,1-3 años,Máster,4,"ChatGPT/Claude, Copilot/GitHub Copilot",4,"Udemy, Soft skills",3.95,4.78,4.94,5.38,5.58,5,5,5,3,5,5,5,5,6,5,He ganado confianza en mis capacidades gracias al apoyo de la IA.,Sistema de evaluación continua potenciado por IA.
EMP_0084,2026-02-11 20:49:23,25,Mujer,Operaciones,3-5 años,Máster,2,Asistentes de código,1,"Udemy, Formación interna",3.6,3.38,3.15,3.57,3.54,3,3,3,4,3,4,3,3,4,4,No he tenido experiencias positivas con tecnología en formación antes.,Chatbot interno 24/7 para resolver dudas formativas.
EMP_0085,2026-02-01 20:49:23,30,Mujer,RRHH,5-10 años,Grado/Licenciatura,2,"ChatGPT/Claude, Copilot/GitHub Copilot",2,"Udemy, Formación interna, Soft skills",2.65,3.41,3.59,3.34,3.5,3,3,3,3,3,4,3,3,4,3,Prefiero el ritmo y estructura de la formación tradicional guiada.,Curación automática de contenido externo relevante.
EMP_0086,2026-02-08 20:49:23,30,Hombre,RRHH,3-5 años,Grado/Licenciatura,3,Copilot/GitHub Copilot,2,Ninguna reciente,3.54,4.19,4.09,4.05,4.51,4,4,3,4,4,4,4,4,4,5,La calidad varía mucho según cómo formule la pregunta inicial.,Análisis predictivo de necesidades de formación futuras.
EMP_0087,2026-02-08 20:49:23,40,Mujer,Tecnología,1-3 años,Grado/Licenciatura,4,Asistentes de código,4,"Udemy, Formación interna, Soft skills",4.35,4.72,4.63,5.15,5.6,6,6,4,4,5,4,5,4,5,6,"Me permite aprender haciendo, que es como mejor asimilo información.",Módulos de soft skills con práctica de IA.
EMP_0088,2026-02-17 20:49:23,35,Hombre,Ventas,Menos de 1 año,Máster,1,Plataformas LMS con IA,1,"Formación interna, Soft skills",2.62,3.33,3.13,2.57,2.36,2,2,3,3,3,3,3,3,2,2,Me preocupa perder habilidades de pensamiento crítico por usar IA.,Generador de escenarios para toma de decisiones.
EMP_0089,2026-02-17 20:49:23,45,Prefiero no decir,Operaciones,3-5 años,FP Superior,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",2,Soft skills,4.64,4.03,4.33,3.94,4.26,4,4,4,4,4,4,4,5,4,4,Me gustaría más integración con nuestras plataformas internas.,Sistema de aprendizaje adaptativo basado en rendimiento.
EMP_0090,2026-02-14 20:49:23,32,Hombre,Marketing,1-3 años,Grado/Licenciatura,1,"ChatGPT/Claude, Copilot/GitHub Copilot, Asistentes de código",1,Ninguna reciente,3.4,2.97,2.62,2.45,2.14,2,2,3,3,3,3,4,2,2,2,No estoy convencido de que la IA pueda enseñar habilidades complejas.,Transcripción y resumen automático de sesiones formativas.
EMP_0091,2026-01-28 20:49:23,25,Mujer,Finanzas,3-5 años,Máster,1,"ChatGPT/Claude, Copilot/GitHub Copilot",1,"Udemy, Formación interna, Formación técnica",2.19,2.21,2.86,2.42,2.35,2,2,2,2,3,2,3,3,3,2,Prefiero el debate y discusión con personas reales.,Traducción simultánea en formaciones multiidioma.
EMP_0092,2026-01-26 20:49:23,38,Mujer,Producto,Más de 10 años,Grado/Licenciatura,1,"ChatGPT/Claude, Copilot/GitHub Copilot",1,"Udemy, Formación interna, Soft skills",3.16,2.57,3.23,2.26,2.39,2,2,3,3,2,2,3,3,3,2,Me resulta más motivador aprender en grupo que con una máquina.,Asistente para gestión del tiempo de aprendizaje.
EMP_0093,2026-02-05 20:49:23,40,Mujer,Tecnología,1-3 años,Máster,4,Ninguna,3,Soft skills,5,4.72,4.87,5.79,5.49,5,6,5,4,6,5,6,4,6,5,La IA identifica mis gaps de conocimiento y me ayuda a cerrarlos.,Comparativas salariales y de skills usando IA.
EMP_0094,2026-02-11 20:49:23,35,Hombre,RRHH,5-10 años,FP Superior,1,Ninguna,1,"Udemy, Formación interna, Soft skills",2.56,2.09,3.23,2.44,2.32,2,2,4,2,2,2,4,3,2,2,No me siento seguro verificando si las respuestas de la IA son correctas.,Planificador de carrera profesional con IA.
EMP_0095,2026-02-04 20:49:23,40,Hombre,Tecnología,1-3 años,Grado/Licenciatura,1,ChatGPT/Claude,1,"Udemy, Formación interna, Formación técnica",2.37,2.08,3.3,2.25,2.31,2,2,3,3,2,2,3,3,2,2,Creo que la formación debe ser impartida por expertos humanos.,Sistema de mentoría virtual con IA.
EMP_0096,2026-02-11 20:49:23,32,Hombre,Finanzas,3-5 años,Máster,3,"ChatGPT/Claude, Asistentes de código",3,"Udemy, Formación interna, Soft skills",4,4.13,3.68,4.59,4.2,4,4,4,4,4,4,4,3,4,4,Uso la IA más para resolver problemas específicos que para aprendizaje general.,Generador de portfolios de proyectos automatizado.
EMP_0097,2026-01-26 20:49:23,32,Hombre,Ventas,Más de 10 años,Grado/Licenciatura,4,ChatGPT/Claude,4,Formación técnica,4.76,4.92,4.75,5.74,5.11,5,6,5,5,5,5,5,5,5,6,Uso la IA para crear resúmenes personalizados de contenido largo.,Análisis de gaps de competencias con recomendaciones.
EMP_0098,2026-01-22 20:49:23,32,Hombre,Ventas,Menos de 1 año,Grado/Licenciatura,2,"ChatGPT/Claude, Plataformas LMS con IA",1,"Udemy, Formación interna, Formación técnica",3.27,2.94,2.88,3.26,3.24,3,3,2,4,3,3,3,3,3,3,Me preocupa que la IA perpetúe sesgos o información incorrecta.,Integración con sistemas de evaluación de desempeño.
EMP_0099,2026-02-05 20:49:23,22,Mujer,Finanzas,Menos de 1 año,Grado/Licenciatura,3,Ninguna,3,"Udemy, Soft skills",4.05,4.19,4.27,4.45,4.55,4,4,4,4,4,4,4,5,4,5,Me ayuda pero prefiero la estructura y secuencia de un curso formal.,
EMP_0100,2026-01-30 20:49:23,25,Hombre,Marketing,1-3 años,Grado/Licenciatura,1,ChatGPT/Claude,1,"Udemy, Soft skills, Formación técnica",2.73,2.49,2.48,2.68,2.14,2,2,3,3,2,2,3,2,2,2,Prefiero métodos que han demostrado funcionar durante años.,
EMP_0101,2026-01-21 20:49:23,22,Hombre,Operaciones,Menos de 1 año,Máster,3,ChatGPT/Claude,3,"Udemy, Soft skills",3.75,3.84,4.12,4.36,4.32,4,4,4,3,4,4,4,4,4,5,Es conveniente pero extraño el feedback personalizado de un instructor.,Más formación específica sobre herramientas de IA aplicadas a mi rol.
EMP_0102,2026-02-15 20:49:23,35,Mujer,RRHH,5-10 años,Máster,3,ChatGPT/Claude,3,"Udemy, Soft skills, Formación técnica",4.17,4.16,4.28,4.01,4.36,4,4,4,5,5,4,5,5,4,4,Podría usarla más si tuviera ejemplos específicos de mi sector.,Integrar la IA de forma más natural en las plataformas de formación existentes.
EMP_0103,2026-01-20 20:49:23,30,Mujer,Tecnología,Más de 10 años,Máster,3,Plataformas LMS con IA,2,Udemy,4.23,5.05,3.63,4.16,4.32,4,4,4,4,5,5,3,4,4,4,Me sirve para aclarar dudas después de sesiones de formación presencial.,Tutoriales sobre cómo usar IA para aprendizaje efectivo.
EMP_0104,2026-02-16 20:49:23,32,Mujer,Ventas,1-3 años,Grado/Licenciatura,2,ChatGPT/Claude,2,"Udemy, Formación interna, Soft skills, Formación técnica",2.84,3.56,3.5,3.6,3.31,3,3,3,3,3,4,4,3,3,4,No veo la necesidad de cambiar mi forma de aprender actual.,Mayor personalización en las recomendaciones de formación.
EMP_0105,2026-02-01 20:49:23,45,Prefiero no decir,Finanzas,1-3 años,Grado/Licenciatura,2,ChatGPT/Claude,1,Udemy,3.39,3.37,3.35,3.52,3.14,3,3,4,2,3,4,4,3,3,3,Me resulta difícil confiar en algo que no entiendo cómo funciona.,Casos de uso específicos de IA en nuestro sector.
EMP_0106,2026-02-04 20:49:23,28,Hombre,Marketing,1-3 años,Máster,1,"ChatGPT/Claude, Copilot/GitHub Copilot",1,"Formación interna, Soft skills, Formación técnica",2.61,2.54,2.61,2.66,2.39,2,2,3,4,2,3,3,2,3,3,Prefiero tener un mentor humano que pueda adaptarse a mis necesidades.,Espacios para compartir mejores prácticas de uso de IA.
EMP_0107,2026-02-18 20:49:23,30,Hombre,Operaciones,5-10 años,Otro,3,Copilot/GitHub Copilot,3,Ninguna reciente,3.61,4.04,4.48,4.49,4.3,4,4,4,3,5,4,4,4,4,5,"Es una herramienta más en mi kit, no la única que utilizo.",Crear una biblioteca de prompts útiles para diferentes situaciones.
EMP_0108,2026-02-08 20:49:23,40,Mujer,Operaciones,Menos de 1 año,Grado/Licenciatura,1,ChatGPT/Claude,1,Ninguna reciente,2.46,2.4,2.89,2.42,2.11,2,2,3,2,3,2,3,3,2,2,La tecnología a veces falla y prefiero no depender de ella.,Sesiones de Q&A sobre herramientas de IA disponibles.
EMP_0109,2026-01-23 20:49:23,28,Mujer,Tecnología,3-5 años,FP Superior,4,"ChatGPT/Claude, Copilot/GitHub Copilot",3,"Formación interna, Soft skills, Formación técnica",4.63,4.23,5.02,4.98,5.51,5,5,4,5,5,4,6,4,5,6,Me ha ayudado a desarrollar pensamiento crítico al contrastar perspectivas.,Guías de ética y uso responsable de IA en formación.
EMP_0110,2026-02-10 20:49:23,25,Hombre,Producto,3-5 años,Máster,5,"ChatGPT/Claude, Copilot/GitHub Copilot",5,"Udemy, Formación interna, Soft skills",4.9,5.72,5.02,6.04,6.44,7,7,5,5,6,6,5,5,6,7,La formación con IA es más dinámica y menos monótona que los métodos tradicionales.,Integración con sistemas de gestión del aprendizaje actuales.
EMP_0111,2026-02-07 20:49:23,30,Mujer,Tecnología,3-5 años,Máster,5,"ChatGPT/Claude, Copilot/GitHub Copilot",5,"Udemy, Soft skills, Formación técnica",5.65,5.28,5.68,5.94,6.54,7,7,6,5,6,5,5,6,7,7,GitHub Copilot acelera mi aprendizaje de nuevos lenguajes de programación.,Certificaciones o badges por completar formación con IA.
EMP_0112,2026-02-06 20:49:23,28,Hombre,Tecnología,1-3 años,Máster,4,"ChatGPT/Claude, Plataformas LMS con IA",3,"Udemy, Formación interna, Soft skills",4,4.69,4.62,5.87,5.4,5,5,4,4,5,4,5,5,5,5,La IA me permite hacer simulaciones de casos que serían costosos en la vida real.,Mentores que puedan guiar en el uso efectivo de estas herramientas.
EMP_0113,2026-01-23 20:49:23,48,Hombre,Tecnología,5-10 años,Grado/Licenciatura,3,ChatGPT/Claude,3,Soft skills,5.13,4.03,4.93,4.31,4.48,4,4,5,5,4,4,5,5,5,4,A veces me distraigo explorando tangentes en lugar de enfocarme.,Workshops prácticos de casos reales usando IA.
EMP_0114,2026-01-31 20:49:23,42,Hombre,Operaciones,Menos de 1 año,Grado/Licenciatura,4,"ChatGPT/Claude, Plataformas LMS con IA",4,"Udemy, Formación técnica",5.08,4.64,4.66,5.27,5.5,5,6,6,4,5,5,4,5,5,5,Aprendo mejor cuando puedo interactuar y la IA hace eso posible a cualquier hora.,Canal de Slack/Teams dedicado a compartir tips de IA.
EMP_0115,2026-01-21 20:49:23,35,Mujer,Ventas,1-3 años,Máster,2,"ChatGPT/Claude, Plataformas LMS con IA, Asistentes de código",1,Udemy,3.77,3.69,3.96,3.32,3.36,3,3,3,5,3,4,3,5,3,3,No he recibido formación sobre cómo usar estas herramientas correctamente.,Gamificación del aprendizaje combinado con IA.
EMP_0116,2026-01-29 20:49:23,45,Mujer,Tecnología,5-10 años,Grado/Licenciatura,3,ChatGPT/Claude,2,Udemy,3.97,4.5,3.88,4.49,4.4,4,4,4,4,4,4,5,3,4,5,Necesito disciplina para no depender exclusivamente de ella.,"Evaluaciones que midan el progreso real, no solo el uso de IA."
EMP_0117,2026-02-15 20:49:23,42,Hombre,Marketing,5-10 años,FP Superior,3,"Copilot/GitHub Copilot, Plataformas LMS con IA",2,Udemy,4.25,3.82,3.32,4.64,4.15,4,4,3,4,4,4,4,3,4,4,Me gustaría saber cuándo es apropiado usar IA versus preguntar a colegas.,Acceso a herramientas de IA premium pagadas por la empresa.
EMP_0118,2026-02-05 20:49:23,28,Mujer,Ventas,Menos de 1 año,Máster,3,Ninguna,3,"Udemy, Formación interna",3.64,4.24,4.03,4.49,4.35,4,4,4,4,5,5,5,3,4,4,La uso como diccionario técnico avanzado más que como tutor.,Formación en prompt engineering para sacar más partido a la IA.
EMP_0119,2026-02-08 20:49:23,45,Hombre,Tecnología,1-3 años,Grado/Licenciatura,4,ChatGPT/Claude,2,Formación interna,5.03,4.84,4.9,5.31,5.42,5,5,6,5,6,5,4,5,6,6,Me ayuda a mantener un registro de mi progreso y áreas a mejorar.,Comunidad interna para resolver dudas sobre IA en formación.
EMP_0120,2026-02-03 20:49:23,32,Hombre,Operaciones,1-3 años,Máster,2,"ChatGPT/Claude, Copilot/GitHub Copilot, Otras herramientas",3,"Udemy, Formación interna",3.05,3.41,3.74,2.96,3.65,3,3,3,3,3,3,3,4,4,3,Me siento más productivo con métodos de aprendizaje que ya domino.,Indicadores claros de cuándo usar IA vs otros métodos.
EMP_0121,2026-01-23 20:49:23,42,Mujer,Operaciones,1-3 años,Grado/Licenciatura,2,Copilot/GitHub Copilot,2,"Udemy, Formación técnica",3.61,3.23,3.77,3.33,3.07,3,3,4,4,3,4,4,3,3,3,Creo que el aprendizaje es inherentemente social y humano.,Plantillas y frameworks para diferentes tipos de aprendizaje con IA.
EMP_0122,2026-01-31 20:49:23,45,Mujer,RRHH,1-3 años,Máster,5,"ChatGPT/Claude, Plataformas LMS con IA",5,"Formación interna, Soft skills",4.94,5.04,5.28,5.71,6.55,7,7,6,5,5,5,5,5,7,7,La IA hace que el aprendizaje sea más accesible y menos intimidante.,Sesiones de onboarding específicas para nuevas herramientas de IA.
EMP_0123,2026-01-20 20:49:23,30,Mujer,Producto,Menos de 1 año,Máster,1,ChatGPT/Claude,1,"Formación interna, Soft skills",2.2,2.36,2.29,2.61,2.11,2,2,2,2,3,2,3,2,2,2,No me convence la idea de aprender de algoritmos en lugar de personas.,Feedback personalizado sobre cómo estoy usando la IA.
EMP_0124,2026-02-09 20:49:23,25,Mujer,Marketing,3-5 años,FP Superior,3,"ChatGPT/Claude, Copilot/GitHub Copilot",4,"Udemy, Formación interna",3.84,3.97,3.28,4.55,4.55,4,4,3,3,4,5,4,3,5,5,"Funciona bien para conceptos objetivos, menos para habilidades blandas.",Integración con LinkedIn Learning y otras plataformas externas.
EMP_0125,2026-02-08 20:49:23,28,Mujer,Producto,5-10 años,Doctorado,5,Ninguna,5,"Udemy, Formación interna, Soft skills",4.65,5.52,5.34,5.79,6.29,7,7,4,4,6,5,5,6,6,7,Puedo explorar múltiples soluciones a un problema y entender diferentes enfoques.,Rutas de aprendizaje predefinidas que incluyan IA como apoyo.
EMP_0126,2026-02-17 20:49:23,32,Mujer,Ventas,3-5 años,Máster,3,ChatGPT/Claude,3,"Formación interna, Soft skills",3.66,3.78,4.22,4.64,4.43,4,4,3,4,4,4,4,4,5,4,Me ayuda a preparar preguntas más inteligentes para mis formadores.,Análisis de datos sobre mi progreso de aprendizaje.
EMP_0127,2026-01-29 20:49:23,42,Hombre,Ventas,3-5 años,Máster,3,ChatGPT/Claude,3,"Udemy, Formación interna",3.13,4.2,4.02,4.47,4.04,4,4,2,4,3,5,4,4,4,4,Encuentro útiles las explicaciones paso a paso que proporciona.,Más ejemplos de cómo otros departamentos usan IA exitosamente.
EMP_0128,2026-02-06 20:49:23,42,Hombre,Tecnología,Menos de 1 año,FP Superior,2,Ninguna,1,"Udemy, Formación interna, Soft skills",3.6,3.4,3.09,3.5,3.22,3,3,4,3,3,5,3,2,3,3,Prefiero desarrollar mis propias soluciones sin ayuda artificial.,Tiempo dedicado oficialmente para experimentar con IA.
EMP_0129,2026-02-03 20:49:23,22,Hombre,Operaciones,Más de 10 años,Grado/Licenciatura,2,ChatGPT/Claude,1,"Udemy, Formación interna",3.99,3.55,4.09,3.62,3.41,3,3,5,4,4,4,4,4,3,4,Me preocupa que usar IA me haga menos competente a largo plazo.,Competencias y retos internos usando herramientas de IA.
EMP_0130,2026-02-05 20:49:23,32,Hombre,Marketing,5-10 años,Grado/Licenciatura,4,"ChatGPT/Claude, Copilot/GitHub Copilot",3,"Udemy, Formación interna",5.4,4.67,4.78,5.39,5.63,5,6,5,6,5,5,6,4,6,6,Me motiva saber que puedo resolver cualquier duda al instante.,Newsletter mensual con novedades y mejores usos de IA.
EMP_0131,2026-02-11 20:49:23,30,Mujer,Tecnología,5-10 años,Grado/Licenciatura,3,Plataformas LMS con IA,2,"Udemy, Soft skills, Formación técnica",4.04,4.17,4.12,4.14,4.16,4,4,3,4,4,4,4,4,4,5,A veces me cuesta distinguir entre respuestas correctas y plausibles.,Formación sobre cómo verificar la calidad de las respuestas de IA.
EMP_0132,2026-01-22 20:49:23,28,Hombre,Tecnología,5-10 años,Grado/Licenciatura,3,ChatGPT/Claude,2,Udemy,3.58,3.57,4.09,3.86,4.19,4,4,3,3,3,4,4,3,5,4,Me gustaría un sistema que trackee mi progreso al usar IA.,Integración con nuestras herramientas de productividad diarias.
EMP_0133,2026-01-22 20:49:23,25,Hombre,Ventas,Más de 10 años,Máster,1,"ChatGPT/Claude, Plataformas LMS con IA",1,"Udemy, Formación técnica",2.49,2.77,2.76,2.43,2.29,2,2,2,2,3,3,3,3,2,3,No encuentro valor añadido frente a recursos tradicionales disponibles.,Políticas claras sobre qué se puede y no se puede hacer con IA.
EMP_0134,2026-01-29 20:49:23,30,Hombre,RRHH,3-5 años,Máster,1,"ChatGPT/Claude, Copilot/GitHub Copilot",1,Udemy,2.57,3.22,2.86,2.46,2.35,2,2,2,2,3,3,4,3,2,2,Prefiero métodos donde puedo hacer preguntas y recibir contexto completo.,Soporte técnico dedicado para problemas con herramientas de IA.
EMP_0135,2026-02-18 20:49:23,48,Mujer,Finanzas,1-3 años,Máster,5,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",5,"Udemy, Formación interna, Soft skills",5.7,5.73,5.66,6.31,6.62,7,7,6,5,6,6,6,6,7,7,La IA me ha abierto puertas a temas que antes consideraba demasiado difíciles.,Dashboards personales para ver mi evolución con IA.
EMP_0136,2026-01-31 20:49:23,30,Hombre,Operaciones,3-5 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",2,"Udemy, Formación técnica",3.95,3.84,3.73,4.42,4.2,4,4,5,4,4,4,4,4,4,4,Es útil para refrescar conceptos olvidados de forma rápida.,Recompensas por compartir casos de éxito usando IA en formación.
EMP_0137,2026-01-30 20:49:23,32,Mujer,Tecnología,5-10 años,Máster,3,ChatGPT/Claude,3,Soft skills,3.51,4.06,4.38,4.34,4.36,4,4,3,4,4,4,5,4,5,5,Preferiría que hubiera más control de calidad en las respuestas.,"Formación en diferentes herramientas (ChatGPT, Claude, Copilot, etc)."
EMP_0138,2026-02-18 20:49:23,38,Hombre,Finanzas,5-10 años,Grado/Licenciatura,1,ChatGPT/Claude,1,"Udemy, Formación interna, Soft skills",2.55,2.53,2.68,2.6,2.16,2,2,3,2,2,3,3,2,2,2,"No he usado mucho la IA en mi formación, prefiero otros métodos.",Webinars con expertos externos sobre IA en formación corporativa.
EMP_0139,2026-01-27 20:49:23,30,Hombre,Tecnología,3-5 años,Máster,4,"ChatGPT/Claude, Asistentes de código",5,"Udemy, Formación interna",5.07,5.34,4.92,4.9,5.46,5,6,6,4,6,5,4,5,6,6,Combino la IA con cursos tradicionales y obtengo mejores resultados.,Repositorio de recursos y documentación constantemente actualizado.
EMP_0140,2026-01-25 20:49:23,50,Mujer,Operaciones,Menos de 1 año,Máster,5,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",5,"Udemy, Soft skills",6.05,5.41,5.47,6.17,6.51,7,7,7,6,6,5,6,5,7,7,Me ayuda a estructurar mi aprendizaje de forma más organizada y sistemática.,Programa de embajadores de IA que puedan ayudar a otros.
EMP_0141,2026-02-12 20:49:23,50,Mujer,Operaciones,1-3 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",2,Udemy,4.57,3.93,4.51,4.11,4.42,4,4,6,4,3,4,5,4,4,5,Me sirve como puente entre diferentes niveles de complejidad.,Sesiones de feedback donde podamos proponer mejoras.
EMP_0142,2026-01-28 20:49:23,28,Hombre,RRHH,Más de 10 años,Grado/Licenciatura,1,"ChatGPT/Claude, Copilot/GitHub Copilot",1,"Udemy, Formación interna",2.22,3.05,2.49,2.91,2.23,2,2,2,2,2,4,3,3,2,2,Todavía no me siento cómodo usando estas herramientas digitales.,Integración de IA en simulaciones y role-playing.
EMP_0143,2026-01-24 20:49:23,32,Mujer,Finanzas,3-5 años,Grado/Licenciatura,3,"ChatGPT/Claude, Copilot/GitHub Copilot, Plataformas LMS con IA",2,"Udemy, Formación interna",4.74,4.59,3.75,4.06,4.48,4,4,6,5,5,4,4,3,5,4,"La uso ocasionalmente, principalmente para consultas puntuales.",Acceso a versiones beta de nuevas herramientas.
